ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050919	negative chemotaxis	10/279	47/18903	1.33650910910446e-09	6.3178694886095e-08	4.25874105592834e-08	PLXNA3/NTN1/PDGFA/SEMA4B/SEMA6C/SEMA4A/NRG1/WNT5A/SEMA4C/SEMA3C	10
BP	GO:0048771	tissue remodeling	17/279	179/18903	1.3800320887323e-09	6.43172701635942e-08	4.335489986692e-08	IL1A/IL15/PTN/MMP2/CTSK/SFRP1/CTHRC1/TGFB1/CST3/MDK/LIF/LTBP3/ADAM8/SPP1/RSPO3/SEMA3C/TIMP1	17
BP	GO:0070371	ERK1 and ERK2 cascade	23/279	340/18903	1.45474119953456e-09	6.68574809619425e-08	4.50672017809025e-08	IL1A/TNF/GAS6/CCL21/LGALS9/PDGFD/CCL4/PDGFA/FGF18/IGF1/CX3CL1/NRG1/TGFB1/PDGFC/CCL14/EPO/LIF/FGB/FBLN1/CCL5/EMILIN1/SERPINF2/CCL3	23
BP	GO:0010721	negative regulation of cell development	17/279	188/18903	2.93293635950372e-09	1.32946389227367e-07	8.96163251014908e-08	IL1A/FBN1/FGF13/PLXNA3/PTN/TNF/NTN1/SEMA4B/IGF1/F2/SEMA6C/SEMA4A/FBLN1/WNT5A/SEMA4C/SPP1/SEMA3C	17
BP	GO:1900047	negative regulation of hemostasis	10/279	51/18903	3.13099358880801e-09	1.40006186288726e-07	9.43751837081674e-08	F12/PDGFA/F2/COMP/SERPINE1/SERPING1/ANXA2/C1QTNF1/FGB/SERPINF2	10
BP	GO:0031639	plasminogen activation	8/279	27/18903	3.54694639706021e-09	1.56491275038296e-07	1.05487430391166e-07	F12/S100A10/SERPINE1/ANXA2/FGB/CLEC3B/CTSZ/SERPINF2	8
BP	GO:0070613	regulation of protein processing	11/279	67/18903	3.67593306881786e-09	1.60048191114714e-07	1.07885071645776e-07	F12/SPON1/CCBE1/S100A10/SERPINE1/CST7/ANXA2/CLEC3B/ADAM8/CTSZ/SERPINF2	11
BP	GO:0030509	BMP signaling pathway	16/279	167/18903	3.74176682186885e-09	1.6079878459174e-07	1.08391030697746e-07	GDF15/FBN1/FSTL3/LEFTY1/HTRA3/CHRD/SULF1/SFRP1/COMP/TGFB1/SFRP4/CRIM1/WNT5A/SFRP5/MEGF8/FSTL1	16
BP	GO:0030282	bone mineralization	14/279	123/18903	3.85610367110229e-09	1.63587782662532e-07	1.10271034805206e-07	PTN/IBSP/IGF1/ECM1/COMP/MGP/TGFB1/WNT4/LTBP3/CLEC3B/LOX/CCL3/FAM20C/FBN2	14
BP	GO:0010755	regulation of plasminogen activation	7/279	18/18903	3.92013509933585e-09	1.64199076502561e-07	1.10683094943273e-07	F12/S100A10/SERPINE1/ANXA2/CLEC3B/CTSZ/SERPINF2	7
BP	GO:0001655	urogenital system development	23/279	360/18903	4.34529315342212e-09	1.79732188058422e-07	1.21153634106598e-07	FREM2/PCSK5/FBN1/FRAS1/PDGFD/ANXA1/PDGFA/ADAMTS6/MMP2/LAMA5/SULF1/ANGPT2/SERPINF1/SFRP1/HYAL2/GDF11/WNT4/LIF/WNT5A/MMP17/TNC/PLXND1/ADAMTS1	23
BP	GO:0050819	negative regulation of coagulation	10/279	54/18903	5.63971979571476e-09	2.30392997580496e-07	1.55303005160748e-07	F12/ANXA5/PDGFA/F2/SERPINE1/SERPING1/ANXA2/C1QTNF1/FGB/SERPINF2	10
BP	GO:0002688	regulation of leukocyte chemotaxis	14/279	127/18903	5.8719846865293e-09	2.36956064972261e-07	1.59727028892883e-07	ADAM10/PTN/IL34/GAS6/CCL21/LGALS9/CCL4/S100A14/MDK/SERPINE1/VEGFB/WNT5A/CCL5/CCL3	14
BP	GO:0030193	regulation of blood coagulation	11/279	70/18903	5.95199809594919e-09	2.37291104813203e-07	1.59952872102934e-07	F12/HPSE/PDGFA/F2/SERPINE1/SERPING1/ANXA2/C1QTNF1/FGB/EMILIN1/SERPINF2	11
BP	GO:0031214	biomineral tissue development	16/279	174/18903	6.78702170625043e-09	2.67360176499794e-07	1.80221791924119e-07	PTN/IBSP/GAS6/IGF1/ECM1/COMP/MGP/TGFB1/WNT4/LTBP3/CLEC3B/LOX/SPP1/CCL3/FAM20C/FBN2	16
BP	GO:1903317	regulation of protein maturation	11/279	72/18903	8.09910011479153e-09	3.15293203292296e-07	2.12532422826542e-07	F12/SPON1/CCBE1/S100A10/SERPINE1/CST7/ANXA2/CLEC3B/ADAM8/CTSZ/SERPINF2	11
BP	GO:0071347	cellular response to interleukin-1	13/279	111/18903	9.87420868474901e-09	3.79927401602727e-07	2.56100957196856e-07	ADAMTS7/CCL21/CCL4/MMP2/SFRP1/HYAL2/CX3CL1/HYAL3/CCL14/FGB/ADAMTS12/CCL5/CCL3	13
BP	GO:0110148	biomineralization	16/279	181/18903	1.19663834536409e-08	4.5513520515055e-07	3.06796933312343e-07	PTN/IBSP/GAS6/IGF1/ECM1/COMP/MGP/TGFB1/WNT4/LTBP3/CLEC3B/LOX/SPP1/CCL3/FAM20C/FBN2	16
BP	GO:0097530	granulocyte migration	15/279	158/18903	1.31480462598415e-08	4.9439642129336e-07	3.33262081634022e-07	IL1A/IL34/CCL21/PF4/ANXA1/CCL4/S100A14/CX3CL1/MDK/CCL14/CXCL2/S100A9/CCL5/ADAM8/CCL3	15
BP	GO:0060445	branching involved in salivary gland morphogenesis	7/279	21/18903	1.379013366864e-08	5.12714070893593e-07	3.45609618496134e-07	TNF/TGM2/PDGFA/LAMA5/LAMA1/PLXND1/SEMA3C	7
BP	GO:0007435	salivary gland morphogenesis	8/279	32/18903	1.57630448690378e-08	5.79554616351622e-07	3.906654044151e-07	TNF/TGM2/PDGFA/LAMA5/LAMA1/TGFB1/PLXND1/SEMA3C	8
BP	GO:0007160	cell-matrix adhesion	18/279	238/18903	1.69332795633494e-08	6.15738704122234e-07	4.15056326139242e-07	EFEMP2/FREM1/ADAM15/CCL21/HPSE/TNXB/SFRP1/ADAM9/CX3CL1/S100A10/SERPINE1/WNT4/MUC4/FGB/ADAMTS12/ADAMTS9/EMILIN1/COL5A3	18
BP	GO:0045766	positive regulation of angiogenesis	16/279	187/18903	1.90547086871175e-08	6.77978828448085e-07	4.57011066304494e-07	IL1A/LRG1/TNFSF12/FGF18/ANGPTL4/ECM1/ANGPT2/ADAM12/S100A1/CCBE1/MDK/SERPINE1/VEGFB/WNT5A/EMILIN1/ANXA3	16
BP	GO:1904018	positive regulation of vasculature development	16/279	187/18903	1.90547086871175e-08	6.77978828448085e-07	4.57011066304494e-07	IL1A/LRG1/TNFSF12/FGF18/ANGPTL4/ECM1/ANGPT2/ADAM12/S100A1/CCBE1/MDK/SERPINE1/VEGFB/WNT5A/EMILIN1/ANXA3	16
BP	GO:0035272	exocrine system development	9/279	46/18903	1.99647456439331e-08	7.02801524848666e-07	4.73743516455703e-07	TNF/TGM2/PDGFA/LAMA5/LAMA1/TGFB1/IGF2/PLXND1/SEMA3C	9
BP	GO:0048841	regulation of axon extension involved in axon guidance	8/279	33/18903	2.0542704186619e-08	7.15534822668654e-07	4.82326760902444e-07	PLXNA3/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/MEGF8/SEMA3C	8
BP	GO:0016049	cell growth	26/279	493/18903	2.21399666452391e-08	7.63136975303084e-07	5.1441435659278e-07	ADAM15/FGF13/ADAM10/PLXNA3/KAZALD1/CRLF3/NTN1/SEMA4B/IGF1/F2/MUC12/SEMA6C/SFRP1/HYAL2/NGF/SEMA4A/TGFB1/WNT5A/SEMA4C/TNC/EGLN2/S100A9/SPP1/LTBP4/MEGF8/SEMA3C	26
BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	13/279	120/18903	2.55879761907577e-08	8.72892919744509e-07	5.88398497538965e-07	FBN1/FSTL3/HTRA3/CHRD/SULF1/GPC1/SFRP1/WNT4/CRIM1/WNT5A/ADAMTS12/EMILIN1/DCN	13
BP	GO:0007431	salivary gland development	8/279	34/18903	2.65220714369834e-08	8.95525861071205e-07	6.03654880504488e-07	TNF/TGM2/PDGFA/LAMA5/LAMA1/TGFB1/PLXND1/SEMA3C	8
BP	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	16/279	193/18903	2.98030136391974e-08	9.96143152849538e-07	6.71478850626894e-07	IL15/IL34/TNF/IL13/GAS6/CSF3/IGF1/CTF1/NRG1/TGFB1/EPO/LIF/CLCF1/IGF2/CCL5/IL11	16
BP	GO:0030278	regulation of ossification	13/279	122/18903	3.12557529658386e-08	1.0342528656396e-06	6.97167795101179e-07	PTN/ECM1/SFRP1/COMP/MGP/TGFB1/MDK/WNT4/LTBP3/WNT5A/CCL3/FAM20C/FBN2	13
BP	GO:0010810	regulation of cell-substrate adhesion	17/279	222/18903	3.55351045614227e-08	1.16363507139368e-06	7.84381580150854e-07	EFEMP2/ADAM15/CCL21/EGFL6/EDIL3/ANGPT2/FBLN2/COL26A1/SFRP1/CX3CL1/S100A10/MDK/SERPINE1/WNT4/FGB/FBLN1/EMILIN1	17
BP	GO:0016485	protein processing	18/279	250/18903	3.61876904994866e-08	1.16363507139368e-06	7.84381580150854e-07	F12/PCSK5/ADAM10/SPON1/CTSS/COMP/PRSS12/CCBE1/S100A10/SERPINE1/MMP16/CST7/ANXA2/FGB/CLEC3B/ADAM8/CTSZ/SERPINF2	18
BP	GO:0048247	lymphocyte chemotaxis	10/279	65/18903	3.65723926941503e-08	1.16363507139368e-06	7.84381580150854e-07	ADAM10/GAS6/CCL21/CCL4/CX3CL1/CCL14/WNT5A/CCL5/ADAM8/CCL3	10
BP	GO:0050771	negative regulation of axonogenesis	10/279	65/18903	3.65723926941503e-08	1.16363507139368e-06	7.84381580150854e-07	FGF13/PLXNA3/NTN1/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/SPP1/SEMA3C	10
BP	GO:0001822	kidney development	20/279	309/18903	3.70572189151816e-08	1.16783178466987e-06	7.87210495050324e-07	FREM2/PCSK5/FBN1/FRAS1/PDGFD/PDGFA/ADAMTS6/LAMA5/SULF1/ANGPT2/SERPINF1/SFRP1/HYAL2/GDF11/WNT4/LIF/WNT5A/MMP17/PLXND1/ADAMTS1	20
BP	GO:0043542	endothelial cell migration	19/279	281/18903	4.10610666510625e-08	1.28180254290911e-06	8.64035752071514e-07	S100A2/PTN/TNF/TNFSF12/ANXA1/FGF18/LGALS8/ANGPT2/SERPINF1/SEMA4A/CCBE1/TGFB1/SRPX2/WNT5A/ADAMTS9/DCN/PLXND1/ANXA3/FSTL1	19
BP	GO:0010811	positive regulation of cell-substrate adhesion	13/279	125/18903	4.18921966238177e-08	1.29552596848797e-06	8.73286420520114e-07	EFEMP2/CCL21/EGFL6/EDIL3/FBLN2/COL26A1/SFRP1/CX3CL1/S100A10/MDK/WNT4/FGB/EMILIN1	13
BP	GO:0030195	negative regulation of blood coagulation	9/279	50/18903	4.3118867791946e-08	1.32111419929212e-06	8.90534901083173e-07	F12/PDGFA/F2/SERPINE1/SERPING1/ANXA2/C1QTNF1/FGB/SERPINF2	9
BP	GO:0048660	regulation of smooth muscle cell proliferation	15/279	175/18903	5.21327683906055e-08	1.58263606059187e-06	1.06682120926792e-06	FGF9/EFEMP2/OGN/IL15/TNF/IL13/PDGFD/ELN/IGF1/MMP2/CX3CL1/TGFB1/CCL5/SERPINF2/ADAMTS1	15
BP	GO:0048846	axon extension involved in axon guidance	8/279	37/18903	5.42746276942712e-08	1.61797065802111e-06	1.09063950767341e-06	PLXNA3/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/MEGF8/SEMA3C	8
BP	GO:1902284	neuron projection extension involved in neuron projection guidance	8/279	37/18903	5.42746276942712e-08	1.61797065802111e-06	1.09063950767341e-06	PLXNA3/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/MEGF8/SEMA3C	8
BP	GO:0018108	peptidyl-tyrosine phosphorylation	22/279	380/18903	5.5653952782157e-08	1.64427615853712e-06	1.10837148444916e-06	IL15/IL34/TNF/IL13/GAS6/PDGFD/EFEMP1/PDGFA/CSF3/IGF1/CTF1/SFRP1/HYAL2/NRG1/TGFB1/PDGFC/EPO/LIF/CLCF1/IGF2/CCL5/IL11	22
BP	GO:0072001	renal system development	20/279	318/18903	5.95012198894825e-08	1.74238527977255e-06	1.17450475031033e-06	FREM2/PCSK5/FBN1/FRAS1/PDGFD/PDGFA/ADAMTS6/LAMA5/SULF1/ANGPT2/SERPINF1/SFRP1/HYAL2/GDF11/WNT4/LIF/WNT5A/MMP17/PLXND1/ADAMTS1	20
BP	GO:0001763	morphogenesis of a branching structure	16/279	203/18903	6.05423103150448e-08	1.75639759491449e-06	1.18395015305111e-06	FGF13/TNF/TGM2/PDGFA/LAMA5/SULF1/LAMA1/SFRP1/MDK/WNT4/WNT5A/CTSZ/PLXND1/RSPO3/ST14/SEMA3C	16
BP	GO:0018212	peptidyl-tyrosine modification	22/279	382/18903	6.10413186507e-08	1.75639759491449e-06	1.18395015305111e-06	IL15/IL34/TNF/IL13/GAS6/PDGFD/EFEMP1/PDGFA/CSF3/IGF1/CTF1/SFRP1/HYAL2/NRG1/TGFB1/PDGFC/EPO/LIF/CLCF1/IGF2/CCL5/IL11	22
BP	GO:0061387	regulation of extent of cell growth	12/279	108/18903	6.68332584773727e-08	1.89557198114764e-06	1.27776463808492e-06	FGF13/PLXNA3/NTN1/SEMA4B/SEMA6C/NGF/SEMA4A/WNT5A/SEMA4C/SPP1/MEGF8/SEMA3C	12
BP	GO:0071621	granulocyte chemotaxis	13/279	130/18903	6.70238506480125e-08	1.89557198114764e-06	1.27776463808492e-06	IL34/CCL21/PF4/ANXA1/CCL4/S100A14/CX3CL1/MDK/CCL14/CXCL2/S100A9/CCL5/CCL3	13
BP	GO:0048659	smooth muscle cell proliferation	15/279	179/18903	7.04076047338698e-08	1.9743963056303e-06	1.33089843381864e-06	FGF9/EFEMP2/OGN/IL15/TNF/IL13/PDGFD/ELN/IGF1/MMP2/CX3CL1/TGFB1/CCL5/SERPINF2/ADAMTS1	15
BP	GO:0022409	positive regulation of cell-cell adhesion	20/279	322/18903	7.3033898296387e-08	2.00657874747079e-06	1.35259193138032e-06	IL1A/FSTL3/IL15/TNF/IGFBP2/CCL21/LGALS9/ANXA1/EBI3/IGF1/MMRN1/CX3CL1/MDK/EPO/FGB/WNT5A/IGF2/CCL5/ADAM8/SERPINF2	20
BP	GO:0010954	positive regulation of protein processing	7/279	26/18903	7.32325143131844e-08	2.00657874747079e-06	1.35259193138032e-06	F12/SPON1/CCBE1/S100A10/ANXA2/CLEC3B/ADAM8	7
BP	GO:0048146	positive regulation of fibroblast proliferation	9/279	53/18903	7.33744419594939e-08	2.00657874747079e-06	1.35259193138032e-06	S100A6/IL13/GAS6/PDGFD/PDGFA/IGF1/PDGFC/LIF/WNT5A	9
BP	GO:0018126	protein hydroxylation	7/279	27/18903	9.76224630838279e-08	2.60510266406763e-06	1.75604413645697e-06	PLOD2/EGLN1/PLOD3/OGFOD1/P4HTM/EGLN2/P4HA1	7
BP	GO:0042730	fibrinolysis	7/279	27/18903	9.76224630838279e-08	2.60510266406763e-06	1.75604413645697e-06	F12/F2/SERPINE1/SERPING1/ANXA2/FGB/SERPINF2	7
BP	GO:0048843	negative regulation of axon extension involved in axon guidance	7/279	27/18903	9.76224630838279e-08	2.60510266406763e-06	1.75604413645697e-06	PLXNA3/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/SEMA3C	7
BP	GO:0007229	integrin-mediated signaling pathway	12/279	113/18903	1.10934008153429e-07	2.93664506383756e-06	1.97952979601781e-06	ADAM15/ADAM10/PTN/ADAM11/LAMC1/LAMA5/LAMA1/ADAM9/LAMA3/LAMB1/ADAMTS1/TIMP1	12
BP	GO:1903319	positive regulation of protein maturation	7/279	28/18903	1.28529097830607e-07	3.37541892636094e-06	2.27529789726864e-06	F12/SPON1/CCBE1/S100A10/ANXA2/CLEC3B/ADAM8	7
BP	GO:0010631	epithelial cell migration	21/279	366/18903	1.31043359343555e-07	3.41435020525846e-06	2.30154064193115e-06	LRG1/S100A2/PTN/TNF/TNFSF12/ANXA1/FGF18/LGALS8/ANGPT2/SERPINF1/ADAM9/SEMA4A/CCBE1/TGFB1/SRPX2/WNT5A/ADAMTS9/DCN/PLXND1/ANXA3/FSTL1	21
BP	GO:0030308	negative regulation of cell growth	15/279	188/18903	1.34462764648744e-07	3.44912626529219e-06	2.32498244219248e-06	ADAM15/FGF13/PLXNA3/CRLF3/NTN1/SEMA4B/SEMA6C/SFRP1/HYAL2/SEMA4A/TGFB1/WNT5A/SEMA4C/SPP1/SEMA3C	15
BP	GO:0061138	morphogenesis of a branching epithelium	15/279	188/18903	1.34462764648744e-07	3.44912626529219e-06	2.32498244219248e-06	TNF/TGM2/PDGFA/LAMA5/SULF1/LAMA1/SFRP1/MDK/WNT4/WNT5A/CTSZ/PLXND1/RSPO3/ST14/SEMA3C	15
BP	GO:0051604	protein maturation	20/279	336/18903	1.45890925434679e-07	3.71348517125656e-06	2.5031811416687e-06	F12/PCSK5/ADAM10/SPON1/CTSS/COMP/PRSS12/CCBE1/S100A10/SERPINE1/MMP16/CST7/ANXA2/FGB/CLEC3B/FBLN1/ADAM8/CTSZ/SERPINF2/F13A1	20
BP	GO:2000242	negative regulation of reproductive process	10/279	75/18903	1.48742072559003e-07	3.75715662670031e-06	2.53261913822842e-06	IL1A/OVGP1/IGF1/SULF1/SERPINF1/HYAL3/WNT4/LIF/WNT5A/TIMP1	10
BP	GO:0090132	epithelium migration	21/279	369/18903	1.50233779654559e-07	3.76608770361314e-06	2.53863938666675e-06	LRG1/S100A2/PTN/TNF/TNFSF12/ANXA1/FGF18/LGALS8/ANGPT2/SERPINF1/ADAM9/SEMA4A/CCBE1/TGFB1/SRPX2/WNT5A/ADAMTS9/DCN/PLXND1/ANXA3/FSTL1	21
BP	GO:0001649	osteoblast differentiation	17/279	246/18903	1.57864561661526e-07	3.92762281607511e-06	2.64752676027522e-06	FGF9/TNF/IBSP/IGF1/CHRD/VCAN/SFRP1/CTHRC1/WNT4/CRIM1/LOX/IGF2/TNC/SPP1/CCL3/FAM20C/FBN2	17
BP	GO:0030323	respiratory tube development	15/279	191/18903	1.6542322533768e-07	4.0849660644954e-06	2.75358848774976e-06	FGF9/PCSK5/TNF/IL13/PDGFA/FGF18/PLOD3/LAMA5/LAMA1/CCBE1/LIF/LTBP3/LOX/WNT5A/CTSZ	15
BP	GO:0090130	tissue migration	21/279	374/18903	1.88051292815621e-07	4.60934613279178e-06	3.10706190624796e-06	LRG1/S100A2/PTN/TNF/TNFSF12/ANXA1/FGF18/LGALS8/ANGPT2/SERPINF1/ADAM9/SEMA4A/CCBE1/TGFB1/SRPX2/WNT5A/ADAMTS9/DCN/PLXND1/ANXA3/FSTL1	21
BP	GO:0051962	positive regulation of nervous system development	18/279	279/18903	1.90187828986163e-07	4.62743769202363e-06	3.11925704041548e-06	PLXNA3/PTN/IL34/TNF/NTN1/TGM2/SERPINF1/NGF/CX3CL1/SEMA4A/TGFB1/MDK/LIF/CLCF1/SRPX2/AGRN/PLXND1/MEGF8	18
BP	GO:0042063	gliogenesis	19/279	310/18903	1.92044607377115e-07	4.63850807161221e-06	3.1267193471541e-06	PTN/IL34/TNF/NTN1/ANXA1/F2/MMP24/GPC1/LAMC3/CX3CL1/NRG1/TGFB1/MDK/LIF/CLCF1/S100A9/LAMB1/C1QA/CCL3	19
BP	GO:0048661	positive regulation of smooth muscle cell proliferation	11/279	98/18903	2.13917289019281e-07	5.12936456061451e-06	3.45759523594094e-06	FGF9/TNF/IL13/PDGFD/IGF1/MMP2/CX3CL1/TGFB1/CCL5/SERPINF2/ADAMTS1	11
BP	GO:0002523	leukocyte migration involved in inflammatory response	6/279	19/18903	2.26207622399311e-07	5.38504332747712e-06	3.62994283880454e-06	PTN/TNF/CX3CL1/MDK/S100A9/ADAM8	6
BP	GO:0050768	negative regulation of neurogenesis	13/279	146/18903	2.63519527819679e-07	6.22847226825228e-06	4.19848029661579e-06	FGF13/PLXNA3/PTN/TNF/NTN1/SEMA4B/F2/SEMA6C/SEMA4A/WNT5A/SEMA4C/SPP1/SEMA3C	13
BP	GO:0030517	negative regulation of axon extension	8/279	45/18903	2.7357086685646e-07	6.42018438601437e-06	4.327709345792e-06	PLXNA3/NTN1/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/SEMA3C	8
BP	GO:0072676	lymphocyte migration	12/279	124/18903	3.09582449052392e-07	7.21414312615749e-06	4.86289999660503e-06	ADAM10/GAS6/CCL21/CCL4/ECM1/CX3CL1/CCL14/WNT5A/ARTN/CCL5/ADAM8/CCL3	12
BP	GO:0070167	regulation of biomineral tissue development	11/279	103/18903	3.56783420386566e-07	8.25591844796606e-06	5.56513851894835e-06	PTN/GAS6/ECM1/COMP/MGP/TGFB1/WNT4/LTBP3/CCL3/FAM20C/FBN2	11
BP	GO:0050878	regulation of body fluid levels	21/279	390/18903	3.75792760158261e-07	8.63540446780337e-06	5.82094195011225e-06	F12/ANXA5/GAS6/PF4/HPSE/PDGFA/F2/F10/HYAL2/COMP/MMRN1/SERPINE1/SERPING1/ANXA2/C1QTNF1/FGB/FBLN1/SERPINA10/EMILIN1/SERPINF2/F13A1	21
BP	GO:0051961	negative regulation of nervous system development	13/279	151/18903	3.89578082108067e-07	8.8295470801068e-06	5.95180934381394e-06	FGF13/PLXNA3/PTN/TNF/NTN1/SEMA4B/F2/SEMA6C/SEMA4A/WNT5A/SEMA4C/SPP1/SEMA3C	13
BP	GO:2000181	negative regulation of blood vessel morphogenesis	13/279	151/18903	3.89578082108067e-07	8.8295470801068e-06	5.95180934381394e-06	TNF/PF4/HSPG2/SULF1/ANGPT2/SERPINF1/SEMA4A/SERPINE1/WNT4/ADAMTS9/EMILIN1/DCN/ADAMTS1	13
BP	GO:0030500	regulation of bone mineralization	10/279	83/18903	3.93448879288476e-07	8.85661456847324e-06	5.97005496034572e-06	PTN/ECM1/COMP/MGP/TGFB1/WNT4/LTBP3/CCL3/FAM20C/FBN2	10
BP	GO:1901343	negative regulation of vasculature development	13/279	152/18903	4.20464184921501e-07	9.40078370206248e-06	6.3368677656377e-06	TNF/PF4/HSPG2/SULF1/ANGPT2/SERPINF1/SEMA4A/SERPINE1/WNT4/ADAMTS9/EMILIN1/DCN/ADAMTS1	13
BP	GO:0110149	regulation of biomineralization	11/279	105/18903	4.34212816260804e-07	9.64302153695973e-06	6.50015512297169e-06	PTN/GAS6/ECM1/COMP/MGP/TGFB1/WNT4/LTBP3/CCL3/FAM20C/FBN2	11
BP	GO:0140131	positive regulation of lymphocyte chemotaxis	6/279	21/18903	4.41312922321404e-07	9.73536306641017e-06	6.56240057823898e-06	ADAM10/CCL21/CCL4/WNT5A/CCL5/CCL3	6
BP	GO:1905330	regulation of morphogenesis of an epithelium	9/279	65/18903	4.53445380769847e-07	9.93676003289684e-06	6.69815797735312e-06	TNF/PDGFA/SULF1/SFRP1/MDK/WNT4/LIF/WNT5A/ADAMTS12	9
BP	GO:0050808	synapse organization	22/279	432/18903	5.07830628403366e-07	1.10553391407022e-05	7.45216829353693e-06	C1QB/FGF13/ADAM10/TNF/NTN1/EGLN1/COL4A5/CBLN4/C1QC/CX3CL1/SEMA4A/NRG1/GPC6/SRPX2/WNT5A/TNC/AGRN/PLXND1/SPARCL1/C1QA/C1QL1/HAPLN4	22
BP	GO:1990266	neutrophil migration	12/279	130/18903	5.17998644913687e-07	1.12029903007803e-05	7.55169679100174e-06	IL1A/CCL21/PF4/CCL4/CX3CL1/MDK/CCL14/CXCL2/S100A9/CCL5/ADAM8/CCL3	12
BP	GO:0050770	regulation of axonogenesis	13/279	156/18903	5.67088606193978e-07	1.21850402460771e-05	8.21367571103922e-06	FGF13/PLXNA3/NTN1/SEMA4B/SEMA6C/NGF/SEMA4A/WNT5A/SEMA4C/SPP1/PLXND1/MEGF8/SEMA3C	13
BP	GO:0031638	zymogen activation	9/279	67/18903	5.910932359781e-07	1.25379969093047e-05	8.45159626880968e-06	F12/PRSS12/S100A10/SERPINE1/ANXA2/FGB/CLEC3B/CTSZ/SERPINF2	9
BP	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	9/279	67/18903	5.910932359781e-07	1.25379969093047e-05	8.45159626880968e-06	IL15/TNF/IL13/IGF1/CTF1/EPO/LIF/CLCF1/CCL5	9
BP	GO:0048145	regulation of fibroblast proliferation	10/279	87/18903	6.14458547156286e-07	1.2950594474778e-05	8.72971948658511e-06	S100A6/IL13/GAS6/PDGFD/PDGFA/IGF1/SFRP1/PDGFC/LIF/WNT5A	10
BP	GO:0048732	gland development	22/279	441/18903	7.17812637592631e-07	1.50331773278102e-05	1.01335441642824e-05	PTN/TNF/NTN1/TGM2/ANXA1/PDGFA/MMP2/LAMA5/SULF1/SERPINF1/LAMA1/SFRP1/NRG1/TGFB1/MDK/WNT4/WNT5A/IGF2/TNC/SERPINA10/PLXND1/SEMA3C	22
BP	GO:0032496	response to lipopolysaccharide	19/279	339/18903	7.52212657359878e-07	1.56545388880744e-05	1.05523907378059e-05	IL1A/TNF/IL13/LGALS9/PF4/CSF3/S100A14/ADAM9/CX3CL1/TGFB1/SERPINE1/EPO/CXCL2/WNT5A/SLPI/S100A9/CCL5/CCL3/LOXL1	19
BP	GO:0030510	regulation of BMP signaling pathway	11/279	111/18903	7.62776479255594e-07	1.57692912867235e-05	1.06297428819542e-05	FBN1/FSTL3/HTRA3/CHRD/SULF1/SFRP1/SFRP4/CRIM1/WNT5A/SFRP5/FSTL1	11
BP	GO:0030324	lung development	14/279	187/18903	7.67257750729065e-07	1.57692912867235e-05	1.06297428819542e-05	FGF9/TNF/IL13/PDGFA/FGF18/PLOD3/LAMA5/LAMA1/CCBE1/LIF/LTBP3/LOX/WNT5A/CTSZ	14
BP	GO:0072677	eosinophil migration	6/279	23/18903	8.00834104813958e-07	1.63502736278604e-05	1.10213706851923e-05	CCL21/CCL4/CX3CL1/CCL5/ADAM8/CCL3	6
BP	GO:0007179	transforming growth factor beta receptor signaling pathway	15/279	216/18903	8.05407857764052e-07	1.63502736278604e-05	1.10213706851923e-05	GDF15/FBN1/LRG1/LEFTY1/HTRA3/FMOD/ADAM9/CD109/TGFB1/LTBP3/LOX/EMILIN1/LTBP1/LTBP4/FBN2	15
BP	GO:0071711	basement membrane organization	7/279	36/18903	8.19101689799001e-07	1.65268749484445e-05	1.11404138683189e-05	CTSS/LAMC1/PLOD3/LAMA1/PXDN/LAMB1/LAMB3	7
BP	GO:0010975	regulation of neuron projection development	22/279	446/18903	8.66339277990784e-07	1.73740404295243e-05	1.17114700482454e-05	FGF13/PLXNA3/PTN/NTN1/SEMA4B/SEMA6C/SERPINF1/SFRP1/NGF/CX3CL1/SEMA4A/MDK/EPO/WNT5A/SEMA4C/S100A9/SPP1/PLXND1/TSKU/SDC2/MEGF8/SEMA3C	22
BP	GO:0007565	female pregnancy	14/279	189/18903	8.72094558563569e-07	1.73841017728124e-05	1.17182521851376e-05	PCSK5/OVGP1/PTN/IGFBP2/LGALS9/MMP2/ANGPT2/WNT4/EPO/LIF/FBLN1/SPP1/PZP/TIMP1	14
BP	GO:0002573	myeloid leukocyte differentiation	15/279	218/18903	9.05013578294161e-07	1.78255353010439e-05	1.20158131103091e-05	FBN1/FSTL3/IL15/IL34/TNF/PF4/CSF3/C1QC/SFRP1/CD109/TGFB1/ANXA2/LIF/CCL3/FAM20C	15
