ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0045123	cellular extravasation	6/246	74/18903	0.000404316343830304	0.00307242278259727	0.00205069088988409	TNF/CCL21/PDGFD/CX3CL1/MDK/ADAM8	6
BP	GO:0018208	peptidyl-proline modification	5/246	49/18903	0.000428401921807608	0.00323257843574734	0.00215758690066053	EGLN1/OGFOD1/P4HTM/EGLN2/P4HA1	5
BP	GO:0033628	regulation of cell adhesion mediated by integrin	5/246	49/18903	0.000428401921807608	0.00323257843574734	0.00215758690066053	CCL21/ADAM9/LIF/CCL5/MUC1	5
BP	GO:0050798	activated T cell proliferation	5/246	49/18903	0.000428401921807608	0.00323257843574734	0.00215758690066053	IGFBP2/LGALS9/IGF1/EPO/IGF2	5
BP	GO:1990138	neuron projection extension	9/246	172/18903	0.000431781527673261	0.00325046748168983	0.00216952695778768	PLXNA3/NTN1/SEMA4B/SEMA6C/SEMA4A/WNT5A/SEMA4C/MEGF8/SEMA3C	9
BP	GO:0001867	complement activation, lectin pathway	3/246	12/18903	0.000439146981618241	0.00328290388578648	0.00219117666002214	COLEC11/MFAP4/SERPING1	3
BP	GO:0032908	regulation of transforming growth factor beta1 production	3/246	12/18903	0.000439146981618241	0.00328290388578648	0.00219117666002214	CX3CL1/LUM/TSKU	3
BP	GO:2000508	regulation of dendritic cell chemotaxis	3/246	12/18903	0.000439146981618241	0.00328290388578648	0.00219117666002214	GAS6/CCL21/LGALS9	3
BP	GO:1903037	regulation of leukocyte cell-cell adhesion	14/246	377/18903	0.00044568042378942	0.00331238943566591	0.00221085681239683	IL1A/IL15/TNF/IGFBP2/CCL21/LGALS9/ANXA1/EBI3/IGF1/MDK/EPO/IGF2/CCL5/ADAM8	14
BP	GO:0003416	endochondral bone growth	4/246	28/18903	0.000448231469258329	0.00331238943566591	0.00221085681239683	ECM1/COMP/COL27A1/TSKU	4
BP	GO:0010714	positive regulation of collagen metabolic process	4/246	28/18903	0.000448231469258329	0.00331238943566591	0.00221085681239683	F2/TGFB1/WNT4/SERPINF2	4
BP	GO:0030194	positive regulation of blood coagulation	4/246	28/18903	0.000448231469258329	0.00331238943566591	0.00221085681239683	F12/F2/EMILIN1/SERPINF2	4
BP	GO:1900048	positive regulation of hemostasis	4/246	28/18903	0.000448231469258329	0.00331238943566591	0.00221085681239683	F12/F2/EMILIN1/SERPINF2	4
BP	GO:0045685	regulation of glial cell differentiation	6/246	76/18903	0.000466953411513431	0.00344284643454525	0.00229793043411283	PTN/F2/TGFB1/MDK/LIF/CLCF1	6
BP	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	5/246	50/18903	0.000471005362708605	0.00345690040694106	0.00230731076852579	FGF9/TNF/IGF1/MMP2/ADAMTS1	5
BP	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	5/246	50/18903	0.000471005362708605	0.00345690040694106	0.00230731076852579	TNF/TNFSF12/TNFSF10/SFRP1/HYAL2	5
BP	GO:0030111	regulation of Wnt signaling pathway	13/246	336/18903	0.000483831840025388	0.00354296861036773	0.00236475705543509	FGF9/IGFBP2/SULF1/SFRP1/CTHRC1/TGFB1/MDK/SFRP4/WNT5A/SFRP5/RSPO3/TSKU/IGFBP6	13
BP	GO:0070482	response to oxygen levels	13/246	337/18903	0.00049753380383263	0.00363504289330779	0.00242621210461884	IL1A/TNF/PLOD2/EGLN1/PDGFA/ANGPTL4/MMP2/ANGPT2/SFRP1/EPO/VEGFB/EGLN2/ADAM8	13
BP	GO:1902905	positive regulation of supramolecular fiber organization	9/246	176/18903	0.000510294344780435	0.00371983796127276	0.00248280863630967	EFEMP2/CCL21/TNXB/CSF3/SFRP1/CX3CL1/S100A10/WNT4/SERPINF2	9
BP	GO:0042104	positive regulation of activated T cell proliferation	4/246	29/18903	0.000514673250784975	0.00374328942218779	0.00249846133148082	IGFBP2/IGF1/EPO/IGF2	4
BP	GO:0030225	macrophage differentiation	5/246	51/18903	0.000516721489195762	0.00374972215808276	0.00250275486587705	IL15/PF4/C1QC/TGFB1/LIF	5
BP	GO:0045667	regulation of osteoblast differentiation	8/246	141/18903	0.000525569144147314	0.0037909087743572	0.00253024490379031	TNF/IGF1/SFRP1/CTHRC1/WNT4/CRIM1/FAM20C/FBN2	8
BP	GO:0090090	negative regulation of canonical Wnt signaling pathway	8/246	141/18903	0.000525569144147314	0.0037909087743572	0.00253024490379031	IGFBP2/SFRP1/CTHRC1/MDK/SFRP4/WNT5A/SFRP5/IGFBP6	8
BP	GO:0048545	response to steroid hormone	13/246	339/18903	0.000525926822513243	0.0037909087743572	0.00253024490379031	TNF/IGFBP2/ANXA1/SERPINF1/SFRP1/ADAM9/TGFB1/MDK/EPO/LOX/EGLN2/SPP1/ANXA3	13
BP	GO:0032526	response to retinoic acid	7/246	108/18903	0.000530433692055839	0.00379790523511981	0.00253491469677212	TNF/IGFBP2/PDGFA/WNT9A/MMP2/SERPINF1/WNT5A	7
BP	GO:0033138	positive regulation of peptidyl-serine phosphorylation	7/246	108/18903	0.000530433692055839	0.00379790523511981	0.00253491469677212	TNF/GAS6/CSF3/NGF/TGFB1/LIF/WNT5A	7
BP	GO:1902106	negative regulation of leukocyte differentiation	7/246	108/18903	0.000530433692055839	0.00379790523511981	0.00253491469677212	FBN1/FSTL3/ANXA1/C1QC/SFRP1/MDK/CCL3	7
BP	GO:0051384	response to glucocorticoid	8/246	142/18903	0.000550805900317891	0.00393502574462139	0.00262643588364909	TNF/IGFBP2/ANXA1/SERPINF1/ADAM9/MDK/EPO/ANXA3	8
BP	GO:0048015	phosphatidylinositol-mediated signaling	9/246	178/18903	0.000553736095858671	0.00393664507104465	0.00262751670428443	TNF/PDGFD/PDGFA/CSF3/IGF1/F2/PDGFC/CCL5/DCN	9
BP	GO:0042116	macrophage activation	7/246	109/18903	0.000560658533198085	0.00393664507104465	0.00262751670428443	TNF/IL13/CX3CL1/CST7/WNT5A/C1QA/CCL3	7
BP	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	7/246	109/18903	0.000560658533198085	0.00393664507104465	0.00262751670428443	IL1A/LGALS9/PF4/C1QTNF4/WNT5A/ADAM8/CCL3	7
BP	GO:0061430	bone trabecula morphogenesis	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	MMP2/SFRP1/FBN2	3
BP	GO:0090177	establishment of planar polarity involved in neural tube closure	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	SFRP1/CTHRC1/WNT5A	3
BP	GO:0097048	dendritic cell apoptotic process	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	GAS6/CCL21/LGALS9	3
BP	GO:1900115	extracellular regulation of signal transduction	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	FBN1/LTBP1/FBN2	3
BP	GO:1900116	extracellular negative regulation of signal transduction	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	FBN1/LTBP1/FBN2	3
BP	GO:1903054	negative regulation of extracellular matrix organization	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	TGFB1/CST3/EMILIN1	3
BP	GO:2000668	regulation of dendritic cell apoptotic process	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	GAS6/CCL21/LGALS9	3
BP	GO:2001046	positive regulation of integrin-mediated signaling pathway	3/246	13/18903	0.00056541642884303	0.00393664507104465	0.00262751670428443	LAMC1/LAMA1/LAMB1	3
BP	GO:0002762	negative regulation of myeloid leukocyte differentiation	5/246	52/18903	0.000565694186186739	0.00393664507104465	0.00262751670428443	FBN1/FSTL3/C1QC/SFRP1/CCL3	5
BP	GO:0055123	digestive system development	8/246	143/18903	0.000577014477885525	0.00400676863738612	0.00267432073121626	FGF9/TNF/SFRP1/PDGFC/WNT5A/IGF2/SFRP5/MEGF8	8
BP	GO:0050820	positive regulation of coagulation	4/246	30/18903	0.000587831186668952	0.00407310125472552	0.00271859448639427	F12/F2/EMILIN1/SERPINF2	4
BP	GO:1904035	regulation of epithelial cell apoptotic process	7/246	110/18903	0.000592237290561249	0.00409307875734318	0.00273192848549515	TNF/IL13/GAS6/ANGPTL4/MDK/FGB/SFRP4	7
BP	GO:1901215	negative regulation of neuron death	10/246	218/18903	0.000593255052662714	0.00409307875734318	0.00273192848549515	IL13/CSF3/SERPINF1/NGF/CX3CL1/MDK/EPO/CLCF1/ADAM8/PLXND1	10
BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	5/246	53/18903	0.000618069677243921	0.00425517200871776	0.00284011774765931	SFRP1/CTHRC1/GPC6/WNT5A/RSPO3	5
BP	GO:0032611	interleukin-1 beta production	7/246	111/18903	0.000625213127028991	0.00428603552188811	0.00286071762266569	TNF/LGALS9/IGF1/CX3CL1/SERPINB1/WNT5A/CCL3	7
BP	GO:0032651	regulation of interleukin-1 beta production	7/246	111/18903	0.000625213127028991	0.00428603552188811	0.00286071762266569	TNF/LGALS9/IGF1/CX3CL1/SERPINB1/WNT5A/CCL3	7
BP	GO:0060828	regulation of canonical Wnt signaling pathway	11/246	260/18903	0.000628648766219411	0.00430043805681304	0.00287033060540006	FGF9/IGFBP2/SFRP1/CTHRC1/TGFB1/MDK/SFRP4/WNT5A/SFRP5/RSPO3/IGFBP6	11
BP	GO:0048017	inositol lipid-mediated signaling	9/246	182/18903	0.000649733142272074	0.00443525462796742	0.00296031402689975	TNF/PDGFD/PDGFA/CSF3/IGF1/F2/PDGFC/CCL5/DCN	9
BP	GO:0050866	negative regulation of cell activation	10/246	221/18903	0.000659456188498553	0.00449210959691826	0.00299826191855468	LGALS9/ANXA1/PDGFA/F2/SFRP1/CX3CL1/MDK/CST7/C1QTNF1/EMILIN1	10
BP	GO:0051047	positive regulation of secretion	12/246	304/18903	0.000665558407371843	0.00452214117331692	0.00301830651673902	IL1A/IL13/IGF1/ADAM9/S100A10/TGFB1/HYAL3/ANXA2/C1QTNF1/FGB/ADAM8/SPP1	12
BP	GO:0071295	cellular response to vitamin	4/246	31/18903	0.000668075480601755	0.00452214117331692	0.00301830651673902	IL15/GAS6/SFRP1/POSTN	4
BP	GO:0098868	bone growth	4/246	31/18903	0.000668075480601755	0.00452214117331692	0.00301830651673902	ECM1/COMP/COL27A1/TSKU	4
BP	GO:0071222	cellular response to lipopolysaccharide	10/246	222/18903	0.000682834010809676	0.00461235048811064	0.00307851679153518	IL1A/TNF/PF4/CSF3/ADAM9/CX3CL1/TGFB1/WNT5A/CCL5/CCL3	10
BP	GO:0048708	astrocyte differentiation	6/246	82/18903	0.000701057515140953	0.00470639737415925	0.00314128845614275	TNF/F2/LAMC3/LIF/CLCF1/C1QA	6
BP	GO:0051149	positive regulation of muscle cell differentiation	6/246	82/18903	0.000701057515140953	0.00470639737415925	0.00314128845614275	EFEMP2/LAMC1/IGF1/LAMA1/TGFB1/LAMB1	6
BP	GO:0032640	tumor necrosis factor production	9/246	184/18903	0.000702599980437802	0.00470639737415925	0.00314128845614275	IL1A/GAS6/LGALS9/PF4/IGF1/C1QTNF4/CX3CL1/WNT5A/CCL3	9
BP	GO:0032680	regulation of tumor necrosis factor production	9/246	184/18903	0.000702599980437802	0.00470639737415925	0.00314128845614275	IL1A/GAS6/LGALS9/PF4/IGF1/C1QTNF4/CX3CL1/WNT5A/CCL3	9
BP	GO:0009100	glycoprotein metabolic process	14/246	395/18903	0.000704762792114356	0.00471109069749472	0.00314442101832197	IL15/ADAMTS7/FAM20B/CCL21/IGF1/PLOD3/SULF1/GPC1/BGN/CST3/VEGFB/NGLY1/ADAMTS12/DCN	14
BP	GO:0016322	neuron remodeling	3/246	14/18903	0.000712724302038125	0.00473484062096256	0.00316027292254778	CX3CL1/C1QA/C1QL1	3
BP	GO:0042117	monocyte activation	3/246	14/18903	0.000712724302038125	0.00473484062096256	0.00316027292254778	ADAM10/HYAL2/ADAM9	3
BP	GO:0043922	negative regulation by host of viral transcription	3/246	14/18903	0.000712724302038125	0.00473484062096256	0.00316027292254778	CCL4/CCL5/CCL3	3
BP	GO:0031349	positive regulation of defense response	12/246	307/18903	0.000725272831367213	0.00480829025239745	0.00320929693412003	IL15/TNF/COLEC11/LGALS2/HYAL2/CX3CL1/MDK/WNT5A/CCL5/ADAM8/EMILIN1/CCL3	12
BP	GO:1903707	negative regulation of hemopoiesis	7/246	114/18903	0.000732965716044382	0.00484372926720021	0.00323295073112157	FBN1/FSTL3/ANXA1/C1QC/SFRP1/MDK/CCL3	7
BP	GO:0070169	positive regulation of biomineral tissue development	5/246	55/18903	0.000733625041090534	0.00484372926720021	0.00323295073112157	PTN/TGFB1/WNT4/FAM20C/FBN2	5
BP	GO:0031346	positive regulation of cell projection organization	13/246	352/18903	0.000746034434577286	0.00491558885114113	0.00328091346430179	PLXNA3/PTN/NTN1/CCL21/SERPINF1/NGF/CX3CL1/MDK/EPO/WNT5A/AGRN/PLXND1/MEGF8	13
BP	GO:0014032	neural crest cell development	6/246	83/18903	0.000747586212489699	0.00491576076865676	0.00328102821077649	SEMA4B/LAMA5/SEMA6C/SEMA4A/SEMA4C/SEMA3C	6
BP	GO:0006516	glycoprotein catabolic process	4/246	32/18903	0.000755778137362736	0.0049494251190706	0.00330349750670105	GPC1/CST3/NGLY1/ADAMTS12	4
BP	GO:0045671	negative regulation of osteoclast differentiation	4/246	32/18903	0.000755778137362736	0.0049494251190706	0.00330349750670105	FBN1/FSTL3/SFRP1/CCL3	4
BP	GO:0048469	cell maturation	9/246	187/18903	0.000788442381866663	0.00515286278777767	0.00343928213121297	IL15/CCL21/CX3CL1/GDF11/EPO/AGRN/C1QA/FAM20C/C1QL1	9
BP	GO:0110151	positive regulation of biomineralization	5/246	56/18903	0.000797108168726132	0.00519895246889797	0.00347004472343381	PTN/TGFB1/WNT4/FAM20C/FBN2	5
BP	GO:0002683	negative regulation of immune system process	15/246	449/18903	0.000838648003576944	0.00545883609600993	0.0036435042452051	FBN1/FSTL3/TNF/CCL21/LGALS9/ANXA1/C1QC/SFRP1/CX3CL1/TGFB1/MDK/SERPING1/CST7/EMILIN1/CCL3	15
BP	GO:0071887	leukocyte apoptotic process	7/246	117/18903	0.00085491573853415	0.00555350505959079	0.00370669111592799	GAS6/CCL21/LGALS9/ANXA1/WNT5A/CCL5/ADAM8	7
BP	GO:0090175	regulation of establishment of planar polarity	5/246	57/18903	0.000864600399764863	0.00560511567010541	0.00374113865661255	SFRP1/CTHRC1/GPC6/WNT5A/RSPO3	5
BP	GO:0071902	positive regulation of protein serine/threonine kinase activity	10/246	229/18903	0.000866377024787335	0.00560535496759999	0.00374129837590473	TNF/PDGFD/PDGFA/FGF18/ADAM9/TGFB1/PDGFC/WNT5A/IGF2/ADAM8	10
BP	GO:0009886	post-embryonic animal morphogenesis	3/246	15/18903	0.000882372582564447	0.00566335550004512	0.00378001087477284	FBN1/EFEMP1/MFAP2	3
BP	GO:0032905	transforming growth factor beta1 production	3/246	15/18903	0.000882372582564447	0.00566335550004512	0.00378001087477284	CX3CL1/LUM/TSKU	3
BP	GO:2000052	positive regulation of non-canonical Wnt signaling pathway	3/246	15/18903	0.000882372582564447	0.00566335550004512	0.00378001087477284	SFRP1/WNT5A/RSPO3	3
BP	GO:2000345	regulation of hepatocyte proliferation	3/246	15/18903	0.000882372582564447	0.00566335550004512	0.00378001087477284	PTN/TNF/MDK	3
BP	GO:0032092	positive regulation of protein binding	6/246	86/18903	0.000901599272302666	0.00577525418560475	0.00385469773634895	CSF3/CTHRC1/ANXA2/WNT5A/PLXND1/SPON1	6
BP	GO:0048010	vascular endothelial growth factor receptor signaling pathway	5/246	58/18903	0.000936258164720853	0.00597057189685205	0.00398506268916617	FGF9/FGF18/SULF1/VEGFB/EMILIN1	5
BP	GO:0060350	endochondral bone morphogenesis	5/246	58/18903	0.000936258164720853	0.00597057189685205	0.00398506268916617	FGF18/COMP/MMP16/COL27A1/TSKU	5
BP	GO:0007584	response to nutrient	8/246	154/18903	0.000937650335135672	0.00597057189685205	0.00398506268916617	IL1A/IL15/IGFBP2/GAS6/SFRP1/EPO/POSTN/SPP1	8
BP	GO:0036336	dendritic cell migration	4/246	34/18903	0.000955052475196781	0.00605743912418116	0.00404304228517825	GAS6/CCL21/LGALS9/CCL5	4
BP	GO:1902624	positive regulation of neutrophil migration	4/246	34/18903	0.000955052475196781	0.00605743912418116	0.00404304228517825	IL1A/CCL21/MDK/ADAM8	4
BP	GO:0008544	epidermis development	13/246	362/18903	0.000964106717386587	0.00610285234463573	0.00407335337322055	IL1A/TNF/LAMC2/ANXA1/PDGFA/PLOD3/LAMA5/ADAM9/LAMA3/SFRP4/WNT5A/ST14/LAMB3	13
BP	GO:0008406	gonad development	10/246	233/18903	0.000988289306828706	0.00624366303255312	0.00416733757244798	FGF9/IL1A/PDGFA/TNFSF10/MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	10
BP	GO:0071219	cellular response to molecule of bacterial origin	10/246	234/18903	0.00102086824037416	0.00643686393441398	0.00429628965925308	IL1A/TNF/PF4/CSF3/ADAM9/CX3CL1/TGFB1/WNT5A/CCL5/CCL3	10
BP	GO:0032355	response to estradiol	7/246	121/18903	0.00104182446673903	0.00654338875601006	0.00436738973129751	IGFBP2/ANXA1/PDGFA/MMP2/SFRP1/TGFB1/MMP15	7
BP	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	7/246	121/18903	0.00104182446673903	0.00654338875601006	0.00436738973129751	GDF15/FGF9/LRG1/LEFTY1/SULF1/TGFB1/GDF11	7
BP	GO:2000116	regulation of cysteine-type endopeptidase activity	10/246	235/18903	0.00105432201836576	0.00660899911123439	0.00441118141208529	TNF/GAS6/LGALS9/TNFSF10/CST4/CST3/CST7/CST2/CTSD/CST1	10
BP	GO:0030212	hyaluronan metabolic process	4/246	35/18903	0.00106737261248288	0.00663906209831951	0.00443124697535586	IL15/HYAL2/TGFB1/HYAL3	4
BP	GO:1901099	negative regulation of signal transduction in absence of ligand	4/246	35/18903	0.00106737261248288	0.00663906209831951	0.00443124697535586	IL1A/TNF/PF4/CX3CL1	4
BP	GO:2000352	negative regulation of endothelial cell apoptotic process	4/246	35/18903	0.00106737261248288	0.00663906209831951	0.00443124697535586	IL13/GAS6/ANGPTL4/FGB	4
BP	GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	4/246	35/18903	0.00106737261248288	0.00663906209831951	0.00443124697535586	IL1A/TNF/PF4/CX3CL1	4
BP	GO:0030214	hyaluronan catabolic process	3/246	16/18903	0.00107560223939255	0.00663906209831951	0.00443124697535586	HYAL2/TGFB1/HYAL3	3
BP	GO:0042249	establishment of planar polarity of embryonic epithelium	3/246	16/18903	0.00107560223939255	0.00663906209831951	0.00443124697535586	SFRP1/CTHRC1/WNT5A	3
BP	GO:0045651	positive regulation of macrophage differentiation	3/246	16/18903	0.00107560223939255	0.00663906209831951	0.00443124697535586	PF4/TGFB1/LIF	3
BP	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	3/246	16/18903	0.00107560223939255	0.00663906209831951	0.00443124697535586	TNF/ADAM9/ADAM8	3
BP	GO:0048864	stem cell development	6/246	89/18903	0.00107896063180988	0.00664705765906581	0.00443658361837089	SEMA4B/LAMA5/SEMA6C/SEMA4A/SEMA4C/SEMA3C	6
BP	GO:2000351	regulation of endothelial cell apoptotic process	5/246	60/18903	0.00109270461026701	0.00671888216465708	0.00448452293848032	TNF/IL13/GAS6/ANGPTL4/FGB	5
BP	GO:0045137	development of primary sexual characteristics	10/246	238/18903	0.00116010970878563	0.0071197590127758	0.0047520884913264	FGF9/IL1A/PDGFA/TNFSF10/MMP2/SFRP1/HYAL3/WNT4/WNT5A/ADAMTS1	10
BP	GO:0018149	peptide cross-linking	4/246	36/18903	0.00118864709291632	0.00728102839044937	0.00485972785837109	ANXA1/BGN/DCN/F13A1	4
BP	GO:0051147	regulation of muscle cell differentiation	8/246	160/18903	0.00119969131949049	0.00733473516394375	0.00489557448460815	FGF9/EFEMP2/LAMC1/IGF1/LAMA1/TGFB1/IGF2/LAMB1	8
BP	GO:0045862	positive regulation of proteolysis	13/246	372/18903	0.00123327900164596	0.00751157834272835	0.00501360859688131	PCOLCE/F12/TNF/LGALS9/TNFSF10/ADAM9/S100A10/ANXA2/CLEC3B/FBLN1/ADAM8/CTSD/SPON1	13
BP	GO:0051098	regulation of binding	13/246	372/18903	0.00123327900164596	0.00751157834272835	0.00501360859688131	CSF3/IGF1/CTHRC1/NGF/S100A10/TGFB1/ANXA2/LIF/LOX/WNT5A/SLPI/PLXND1/SPON1	13
BP	GO:0043547	positive regulation of GTPase activity	11/246	283/18903	0.00125333065119544	0.00761930444934285	0.00508551046751199	CCL21/CCL4/SFRP1/CX3CL1/S100A10/WNT4/CCL14/WNT5A/CCL5/AGRN/CCL3	11
BP	GO:0032233	positive regulation of actin filament bundle assembly	5/246	62/18903	0.00126773188737868	0.00763482643202638	0.00509587062649217	SFRP1/CX3CL1/S100A10/WNT4/SERPINF2	5
BP	GO:0043030	regulation of macrophage activation	5/246	62/18903	0.00126773188737868	0.00763482643202638	0.00509587062649217	IL13/CX3CL1/CST7/WNT5A/CCL3	5
BP	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	5/246	62/18903	0.00126773188737868	0.00763482643202638	0.00509587062649217	GDF15/LEFTY1/TGFB1/GDF11/EMILIN1	5
BP	GO:0090303	positive regulation of wound healing	5/246	62/18903	0.00126773188737868	0.00763482643202638	0.00509587062649217	F12/ANXA1/F2/EMILIN1/SERPINF2	5
BP	GO:1904036	negative regulation of epithelial cell apoptotic process	5/246	62/18903	0.00126773188737868	0.00763482643202638	0.00509587062649217	IL13/GAS6/ANGPTL4/MDK/FGB	5
BP	GO:0001656	metanephros development	6/246	92/18903	0.00128193974836669	0.00769163849020013	0.00513378987731676	FBN1/FRAS1/PDGFA/GDF11/WNT4/LIF	6
BP	GO:0001843	neural tube closure	6/246	92/18903	0.00128193974836669	0.00769163849020013	0.00513378987731676	SFRP1/CTHRC1/TGFB1/WNT5A/SEMA4C/ST14	6
BP	GO:0010224	response to UV-B	3/246	17/18903	0.00129359488569669	0.00773526753968939	0.00516291011911053	HYAL2/HYAL3/MFAP4	3
BP	GO:2001233	regulation of apoptotic signaling pathway	13/246	374/18903	0.00129401278829689	0.00773526753968939	0.00516291011911053	IL1A/TNF/TNFSF12/PF4/IGF1/TNFSF10/SFRP1/HYAL2/CX3CL1/WNT4/EPO/FGB/MUC1	13
BP	GO:0060606	tube closure	6/246	93/18903	0.00135569657739378	0.00805333670550902	0.00537520562231857	SFRP1/CTHRC1/TGFB1/WNT5A/SEMA4C/ST14	6
BP	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	6/246	93/18903	0.00135569657739378	0.00805333670550902	0.00537520562231857	FGF9/EFEMP2/TNF/IGF1/MMP2/ADAMTS1	6
BP	GO:0043087	regulation of GTPase activity	13/246	376/18903	0.00135721968686884	0.00805333670550902	0.00537520562231857	PLXNA3/CCL21/CCL4/SFRP1/CX3CL1/S100A10/WNT4/CCL14/WNT5A/CCL5/AGRN/PLXND1/CCL3	13
BP	GO:0050863	regulation of T cell activation	13/246	376/18903	0.00135721968686884	0.00805333670550902	0.00537520562231857	IL1A/IL15/IGFBP2/CCL21/LGALS9/ANXA1/EBI3/IGF1/MDK/EPO/IGF2/CCL5/ADAM8	13
BP	GO:0031663	lipopolysaccharide-mediated signaling pathway	5/246	63/18903	0.0013626210626795	0.00807052401462015	0.00538667730467149	TNF/CX3CL1/TGFB1/CCL5/CCL3	5
BP	GO:0001838	embryonic epithelial tube formation	7/246	127/18903	0.00138082832050392	0.00816335568562131	0.0054486378730845	SFRP1/CTHRC1/TGFB1/WNT4/WNT5A/SEMA4C/ST14	7
BP	GO:0021915	neural tube development	8/246	164/18903	0.00140466054382367	0.00828904079157482	0.00553252649128928	PLOD3/SFRP1/CTHRC1/TGFB1/WNT5A/SEMA4C/ST14/SEMA3C	8
BP	GO:1901888	regulation of cell junction assembly	9/246	204/18903	0.00145091944529107	0.00854636645836896	0.00570427870052853	TNF/NTN1/SFRP1/SEMA4A/S100A10/WNT4/GPC6/WNT5A/AGRN	9
BP	GO:0048009	insulin-like growth factor receptor signaling pathway	4/246	38/18903	0.00145955269904623	0.0085686057295573	0.00571912231875774	IGFBP2/IGF1/CRIM1/IGFBP6	4
BP	GO:0031960	response to corticosteroid	8/246	165/18903	0.00146001382542736	0.0085686057295573	0.00571912231875774	TNF/IGFBP2/ANXA1/SERPINF1/ADAM9/MDK/EPO/ANXA3	8
BP	GO:0050714	positive regulation of protein secretion	7/246	129/18903	0.00151115822649136	0.00881469709433207	0.00588337618469092	IL1A/IL13/IGF1/ADAM9/TGFB1/FGB/ADAM8	7
BP	GO:0045638	negative regulation of myeloid cell differentiation	6/246	95/18903	0.00151288873158462	0.00881469709433207	0.00588337618469092	FBN1/FSTL3/PF4/C1QC/SFRP1/CCL3	6
BP	GO:1903510	mucopolysaccharide metabolic process	6/246	95/18903	0.00151288873158462	0.00881469709433207	0.00588337618469092	IL15/HYAL2/TGFB1/HYAL3/BGN/DCN	6
BP	GO:1990874	vascular associated smooth muscle cell proliferation	6/246	95/18903	0.00151288873158462	0.00881469709433207	0.00588337618469092	FGF9/EFEMP2/TNF/IGF1/MMP2/ADAMTS1	6
BP	GO:0002693	positive regulation of cellular extravasation	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	PDGFD/MDK/ADAM8	3
BP	GO:0036035	osteoclast development	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	FBN1/ANXA2/FAM20C	3
BP	GO:0045780	positive regulation of bone resorption	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	LTBP3/ADAM8/SPP1	3
BP	GO:0048535	lymph node development	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	IL15/TGFB1/LTB	3
BP	GO:0048569	post-embryonic animal organ development	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	FBN1/EFEMP1/MFAP2	3
BP	GO:0051917	regulation of fibrinolysis	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	F12/F2/SERPINF2	3
BP	GO:0097094	craniofacial suture morphogenesis	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	FREM1/MMP16/MEGF8	3
BP	GO:0150079	negative regulation of neuroinflammatory response	3/246	18/18903	0.0015374743992193	0.00883020056022205	0.00589372398462337	IGF1/CX3CL1/CST7	3
BP	GO:0031100	animal organ regeneration	5/246	65/18903	0.00156797703746159	0.00898936301548263	0.00599995708472378	TNF/GAS6/ANGPT2/SERPINA10/ANXA3	5
BP	GO:0048863	stem cell differentiation	10/246	248/18903	0.00157714008332923	0.00901408677120473	0.00601645897401786	PTN/SEMA4B/LAMA5/SEMA6C/SFRP1/SEMA4A/LIF/LTBP3/SEMA4C/SEMA3C	10
BP	GO:0032874	positive regulation of stress-activated MAPK cascade	7/246	130/18903	0.00157981925700998	0.00901408677120473	0.00601645897401786	IL1A/TNF/CCL21/WNT5A/SEMA4C/SERPINF2/IGFBP6	7
BP	GO:0034329	cell junction assembly	14/246	430/18903	0.00158068250333044	0.00901408677120473	0.00601645897401786	TNF/NTN1/LAMC1/CBLN4/SFRP1/SEMA4A/S100A10/WNT4/LAMA3/GPC6/WNT5A/AGRN/PLXND1/HAPLN4	14
BP	GO:0060389	pathway-restricted SMAD protein phosphorylation	5/246	66/18903	0.00167877777388714	0.0095397213182793	0.00636729414657277	GDF15/LEFTY1/TGFB1/GDF11/EMILIN1	5
