hgnc_symbol	affy_hugene_2_0_st_v1
LILRB2	16875414
RPH3AL-AS2	NA
RPH3AL-AS1	16829472
RPH3AL-AS1	NA
RPH3AL	NA
RPH3AL	16839204
	16797869
	17121142
RPL5P32	NA
PDCD6IPP2	NA
ABCB10P4	NA
GOLGA8M	16806409
	17010535
	16806465
NSMCE3	16806461
HERC2P9	17121368
HERC2P9	17121148
HERC2P9	17121370
HERC2P9	17121482
HERC2P9	17121150
HERC2P9	17121476
HERC2P9	17121470
HERC2P9	17121474
HERC2P9	16805832
HERC2P9	17121376
HERC2P9	17121366
HERC2P9	16798570
HERC2P9	17121152
RPL41P2	17118277
GOLGA6L25P	16806049
GOLGA6L25P	16806373
GOLGA6L25P	16797738
GOLGA6L25P	16798555
	16798604
GOLGA8F	NA
GOLGA8F	16798534
GOLGA8F	16797641
GOLGA8F	16806390
OR2U1P	NA
KIR2DS4	NA
LINC00533	17028518
PSORS1C1	17027701
MUC2	16720507
MUC2	NA
MAPT-IT1	16835035
MAPT-IT1	17117780
CHRFAM7A	16806521
CHRFAM7A	16806692
	17085739
	16850319
APBA1	17094700
APBA1	NA
OR2H4P	NA
TRIM26BP	NA
	17027692
	17038025
	17035337
	17026241
	17033246
	17030541
	17040622
	17006541
SERPINF1	NA
WNT9B	NA
WNT9B	16835112
	16850400
RPSAP2	NA
PPP1R10	17034014
PPP1R10	17041641
PPP1R10	17028781
PPP1R10	17016888
PPP1R10	17039057
PPP1R10	17031560
PPP1R10	17036281
PPP1R10	NA
SCARF1	16839445
SCARF1	NA
TTYH1	NA
TTYH1	16865276
MAPT-AS1	16845971
KIR3DL2	NA
	16834970
LINC02210-CRHR1	NA
	16798801
MAPK8IP1P1	16850334
MAPK8IP1P1	16850328
MAPK8IP1P1	16850360
LRRC37A4P	16845957
LRRC37A4P	NA
NDUFB9P1	NA
	16996946
	16985751
	16806536
	16798763
NSF	16850337
NSF	16835064
NSF	16835087
NSF	NA
PRH2	NA
	16798820
ARHGAP11A	16798919
TRBV11-1	17063814
TAF9	NA
TAF9	16996917
TRBV7-6	17063783
LINC02688	NA
LINC02688	16720500
TRBV10-1	17063817
TRBV5-2	NA
TRBV7-4	17063800
TRBV5-5	17063790
LINC01194	NA
TRBV11-3	NA
	16761530
TAS2R30	16761526
TRBV1	NA
TRBV19	17052615
TAS2R19	16761514
TRBV12-4	NA
LINC02569	17035126
LINC02569	17040499
LINC02569	17030301
LINC02569	17033006
LINC02569	17027456
LINC02569	17037785
LINC02569	17026204
TAS2R8	16761457
OR2J4P	NA
TRBV7-1	17052607
HCG18	17026648
HCG18	17028741
HCG18	17031520
HCG18	17039017
HCG18	17041601
HCG18	17016850
TAS2R7	16761453
TRBV25-1	NA
LRRC37A2	16835071
IGKV1D-8	16882797
	17126178
TRBV17	NA
IGKV3D-7	16900180
IGKV3D-7	16882801
IGKV3D-7	16882555
TAS2R50	16761507
TRBV5-3	17063825
HNRNPA1P2	NA
TRBV7-9	NA
TAS2R43	16761523
STK19	17028157
STK19	17007029
STK19	17041011
STK19	17035730
STK19	NA
TAS2R14	16761502
TAS2R14	NA
TRBV5-7	17063770
IGKV1OR2-118	NA
TRBV27	NA
TAS2R9	16761460
TRBV7-2	NA
	17124060
	17124066
TRBV21-1	NA
TRPV5	17063873
TAS2R45	17125862
	16996933
TAS2R31	16761518
TAS2R13	16761498
RAD17	NA
RAD17	16985658
IGLV3-31	NA
TAS2R46	16761521
KSR1P1	NA
IGLV1-40	16927756
IGKV1OR10-1	NA
TAS2R20	16761511
PABPC1P8	NA
TAS2R15P	NA
OR2AD1P	NA
ASH2LP1	NA
	16927767
MAS1L	NA
PRR4	NA
PRR4	16761464
ZFP57	17038911
ZFP57	17041494
ZFP57	17033869
ZFP57	17016739
ZFP57	17031413
ZFP57	17028632
ZFP57	17036160
IGLV3-30	NA
OR2H2	17037611
OR2H2	17027283
OR2H2	17026089
OR2H2	17032819
OR2H2	17006068
OR2H2	17030129
OR2H2	17035004
IGLV1-44	16927749
IGLV3-32	16927775
ATAT1	17006336
ATAT1	17035188
ATAT1	17030363
ATAT1	17037847
ATAT1	17040561
ATAT1	17033068
ATAT1	17027518
ATAT1	NA
ZNF280B	16932914
ZNF280B	NA
ARMC10	17123312
DDR1-DT	17031702
DDR1-DT	17039199
DDR1-DT	17017033
DDR1-DT	17034158
DDR1-DT	17028924
NEU1	17029348
NEU1	17034509
NEU1	17017495
NEU1	17026875
NEU1	17039585
NEU1	17042101
NEU1	17032134
NEU1	17036841
KCNQ1	NA
IGLVI-38	NA
HCG17	17026643
IGLV2-34	NA
IGLV5-37	16927759
TRPM1	16806586
TRPM1	NA
IGLV7-43	16927752
IGLVVII-41-1	NA
IGLVI-42	NA
IGLV1-41	NA
PLEKHM1	16850344
PLEKHM1	16845937
PLEKHM1	16845929
PLEKHM1	NA
IGLV1-36	16927762
ZNF280A	16932923
KCNQ1-AS1	16734469
TLCD2	16839519
	16927746
IGLV2-33	16927772
	17065119
NAP1L4	NA
NAP1L4	16734524
IGLV5-45	16927746
PRAME	16932928
PRAME	NA
WDR81	NA
WDR81	16829532
RPL23AP95	NA
DPY19L2P2	NA
DPY19L2P2	17061210
HLA-DQB1-AS1	17028338
HLA-DQB1-AS1	17038622
HLA-DQB1-AS1	17033639
TRIM39	NA
TRIM39	17026176
TRIM39	17030260
TRIM39	17032965
MYOM2	17065226
MYOM2	NA
MAPT	NA
MAPT	16835016
SMIM10L1	NA
TAS2R64P	NA
TAS2R10	16761495
TAS2R63P	NA
TRBV12-5	NA
RPP21	17006233
RPP21	17040460
RPP21	17027415
TRBJ2-2P	17052675
TRBJ2-2P	17052679
TRBJ2-2P	17052677
TRBJ2-2P	17052673
TRBJ2-2P	17119660
TRBJ2-2P	17052681
LY6G5C	NA
LY6G5C	17029160
LY6G5C	17041941
LY6G5C	17031945
LY6G5C	17034415
LY6G5C	17039458
LY6G5C	17036663
LY6G5C	17017302
PRSS3P3	NA
PRSS3P3	17124906
TRBJ1-6	NA
TRBJ1-5	NA
TRBV11-2	17063807
TRBV20-1	17052619
	17052611
	17100897
	16719411
	17100775
CRHR1	NA
TRBV10-2	17063810
LLCFC1	17052728
NAPEPLD	NA
NAPEPLD	17061189
TRBV9	17063821
PRSS3P1	NA
TRBC1	NA
TRBJ2-1	17052675
TRBJ2-1	17052679
TRBJ2-1	17052671
TRBJ2-1	17052677
TRBJ2-1	17052673
TRBJ2-1	17119660
TRBJ2-1	17052681
	17039711
	17042216
	17042219
	17032261
	17029475
	17036968
	17017622
	17017638
	17063760
HSPA1A	17030833
HSPA1A	17006863
HSPA1A	17027994
HSPA1A	17038309
HSPA1A	17030820
HSPA1A	17026331
HSPA1A	17006881
HSPA1A	17026318
HSPA1A	17038297
HSPA1A	17028007
LILRB5	16875387
LILRB5	NA
OR2P1P	NA
UBDP1	NA
HLA-F-AS1	17036169
HLA-F-AS1	17028641
HLA-F-AS1	17033878
HLA-F-AS1	17038920
HLA-F-AS1	17031422
HLA-F-AS1	NA
TRPV6	17063845
TRPV6	NA
HSPA1L	17017485
HSPA1L	17029337
HSPA1L	17039574
HSPA1L	17026864
HSPA1L	17032123
GPSM3	17017805
	16928105
IGLV7-35	NA
SCGB1C2	16719953
C22orf15	16928011
C22orf15	NA
OR2I1P	NA
TSBP1-AS1	17028309
TSBP1-AS1	17026403
TSBP1-AS1	17033600
TSBP1-AS1	17041221
TSBP1-AS1	17031135
TSBP1-AS1	17038592
TSBP1-AS1	17035876
HLA-B	NA
HLA-B	17039299
HLA-B	17034254
HLA-B	17041800
	17007288
	17041256
	17033642
	17038625
	17031174
	17035914
LINC02091	16839201
KRT31	16844674
RXRB	17032604
RXRB	17037404
RXRB	17040110
RXRB	17018110
RXRB	17029917
RXRB	17034924
RXRB	NA
CABIN1	NA
SMARCB1	16928046
SMARCB1	NA
AZU1	16856275
TBC1D3P7	NA
SLC43A2	16839425
SLC43A2	NA
KRT33A	16844644
CRYZP1	NA
MICC	NA
LSM2	17032114
LSM2	17039565
LSM2	17036832
LSM2	17029328
LSM2	17026855
LSM2	17017476
LSM2	NA
KRT37	16844684
PRTN3	16856284
KRTAP16-1	16844638
KRT34	16844663
LILRP1	17122044
TRBV6-7	17063787
KRTAP17-1	16844640
PRSS2	NA
PRSS2	17125794
	16834168
KRT33B	16844653
TRBV7-3	17063828
ZBED9	17028512
TRBV18	NA
CCL4L2	16833426
MOXD2P	17063738
OR12D2	17027251
OR12D2	17034972
OR12D2	17030098
OR12D2	17032787
PLPPR3	NA
PRSS1	NA
PRSS1	17052652
KRT18P1	NA
LINC01623	17028526
PRPF31	NA
PRRT1	NA
PRRT1	17017724
PRRT1	17017746
PRRT1	17029559
PRRT1	17037051
PRRT1	17032347
PRRT1	17034550
PRRT1	17039759
PRRT1	17017734
	16844663
	16697650
ATP6V1G3	16697637
MED16	NA
CLIC1	17039540
CLIC1	17032027
CLIC1	17042023
CLIC1	17036745
CLIC1	17034497
LENG8	16865308
LENG8	NA
TJP1	16806467
TJP1	NA
CCL3-AS1	16833417
CCL3-AS1	NA
	17118336
	17065280
TBC1D3I	16843658
TBC1D3I	16843635
TBC1D3I	16843608
TBC1D3I	16833581
TBC1D3I	16843881
TBC1D3I	16843585
	17065215
TRBV23-1	17052622
	17063764
PTPRC	NA
	17074119
LY6G6E	NA
LY6G6E	17039511
LY6G6E	17029213
LY6G6E	17036716
LY6G6E	17041994
LY6G6E	17031998
LY6G6E	17034468
TRBV5-4	17063796
	16679899
	16679952
	17124642
	17120382
	17120332
PRSS3P2	NA
KBTBD11-AS1	17074107
MIF	16928098
HCG4	NA
KBTBD11	17065219
OR6V1	17052734
HCG21	17036416
HCG21	17017045
HCG21	17028934
MRPS18B	17033056
MRPS18B	17040549
MRPS18B	17027506
MRPS18B	17006324
MRPS18B	17035176
MRPS18B	17037835
MRPS18B	17030351
MRPS18B	NA
OR9P1P	NA
	17052725
	17065284
PGBD4P1	NA
TRBJ1-4	NA
DOC2B	16839194
DOC2B	NA
	17065223
MGAM2	17052513
MGAM2	17052550
MGAM2	17052532
MGAM2	17052546
MGAM2	17052528
MGAM2	17052538
MGAM2	17052552
MGAM2	17052544
MGAM2	17052542
MGAM2	17052540
MGAM2	17052536
MGAM2	17052530
MGAM2	17052548
MGAM2	17052534
HLA-DOB	17017935
LINC03021	NA
LINC03021	17074125
	17074111
	16928098
ARHGEF10	17065173
ARHGEF10	NA
DERL3	NA
DERL3	16933062
ELANE	16856292
	16911670
	16917501
CNOT3	NA
LINC02887	17118033
LINC02887	17117427
LINC02887	17118299
LINC02887	17118294
LINC02887	17118292
LINC02887	16993655
RILP	16839462
CFD	16856299
HCG17	NA
HLA-DRB3	17027082
HLA-DRB3	17039907
	17052584
OR9A2	17063918
TRBV13	NA
MIR22HG	16839524
TRBV28	17052645
LINC01149	17027740
LINC01149	17033294
LINC01149	17040662
MCCD1P2	NA
TRBJ2-2	17052675
TRBJ2-2	17052679
TRBJ2-2	17052671
TRBJ2-2	17052677
TRBJ2-2	17052673
TRBJ2-2	17119660
TRBJ2-2	17052681
SLC2A11	NA
SLC2A11	16928064
EPHB6	17052690
EPHB6	NA
CDKN1C	16734475
CDKN1C	NA
	17124918
	17065109
	17124930
	17124924
	17124922
	17124920
	17124928
	17124926
	17124932
CCL3L1	16843602
CCL3L3	16843602
CARS1-AS1	16720991
CARS1-AS1	NA
OR12D3	17026523
OR12D3	17033822
OR12D3	17041486
OR12D3	17031352
OR12D3	17028585
OR12D3	17036113
	16720987
COX6CP18	NA
DDX39BP2	NA
SLC22A18	16720959
SLC22A18	NA
TBC1D3B	16843658
TBC1D3B	16843635
TBC1D3B	16843608
TBC1D3B	16833581
TBC1D3B	16843881
TBC1D3B	16843585
TSBP1	17032367
TSBP1	17027064
TSBP1	17042381
TSBP1	17029685
TSBP1	17039885
TSBP1	17037174
TSBP1	17034676
ARL17B	16850322
ARL17B	16845996
ARL17B	16846006
ARL17B	16834975
ARL17B	NA
PRPF8	16839473
PRPF8	NA
GP6	NA
CCL18	16833411
PSORS1C2	17036429
PSORS1C2	17034179
PSORS1C2	17028946
PSORS1C2	17031724
PSORS1C2	17039223
HCP5	17035371
HCP5	17027743
HCP5	17040665
SALL3	16853225
SALL3	NA
	16843602
GOLGA8J	16798665
PEBP1P3	NA
	16697647
TCF19	17030560
TCF19	17040632
TCF19	17035356
TCF19	17033265
TCF19	17027710
TCF19	17038044
TCF19	NA
LINC01896	16856110
LINC01896	NA
GREM1	16798951
ATP9B	NA
CHRNA7	16798765
CES1P1	16819152
CES1P1	17121404
CES1P1	16826639
CDK7	NA
CDK7	16985637
NCR3	17031872
NCR3	17029087
NCR3	17041868
NCR3	17026767
NCR3	17034344
NCR3	17017231
NCR3	17036592
NCR3	17039385
CES5A	17123134
CES5A	16826656
CES5A	NA
FAN1	16798842
PSORS1C3	17041776
PSORS1C3	17028997
PSORS1C3	17039275
PSORS1C3	17036480
PSORS1C3	17034230
PSORS1C3	17031775
SLC22A18AS	16734483
SLC22A18AS	NA
TBC1D3B	NA
TBC1D3B	16843654
KCNQ1DN	16720956
NLRP2	NA
	16734568
SNORA54	16734524
	17040899
	17006908
	17035616
	17038348
	17030853
	17028043
	17026350
SAPCD1	17030773
SAPCD1	17040868
SAPCD1	17026288
SAPCD1	17027947
SAPCD1	17035568
SAPCD1	17006815
	17052629
ETF1P1	NA
HLA-P	NA
	16798893
SCG5	16798938
TRBV6-5	17063803
TRBV14	NA
TRBV12-1	NA
BRD2	17041292
BRD2	17033678
BRD2	17028381
BRD2	17038661
BRD2	17031209
BRD2	17035950
BRD2	NA
BRD2	17035966
BRD2	17028404
BRD2	17038684
BRD2	17041315
BRD2	17033701
BRD2	17007349
BRD2	17035969
TRBV4-2	17052611
TRBV5-1	17052598
MTMR10	16806564
MTMR10	NA
TRBJ2-6	17052679
TRBJ2-6	17119660
TRBJ2-6	17052681
AGPAT1	17042275
AGPAT1	17026979
AGPAT1	17039779
AGPAT1	17034570
AGPAT1	17017748
AGPAT1	17029579
AGPAT1	17037071
TRBV7-7	17063773
TRBV2	17052587
	16806584
KLF13	NA
MGAM	NA
	16798724
	16806661
	16798652
DDAH2	17042007
DDAH2	17034481
DDAH2	17036729
DDAH2	17039524
DDAH2	17032011
DDAH2	17017370
DDAH2	17029226
DDAH2	NA
GSDMD	17073370
GSDMD	NA
	16856104
HLA-W	NA
TNXA	17017625
MTCO3P1	NA
HLA-DRB4	17037192
TRBV16	NA
TRBVB	NA
TRBV6-1	17052603
KANSL1	NA
CCL3	16843578
PRSS58	17063750
	16929658
NCF4-AS1	16934653
NCF4	16929662
NCF4	NA
CCL3L1	16843627
CCL3L3	16843627
TRBV24-1	17052625
POLR1H	17032904
POLR1H	17035064
POLR1H	17027364
POLR1H	17040409
POLR1H	17030207
POLR1H	17026125
POLR1H	17006171
POLR1H	NA
TRBJ2-7	17119660
TRBJ2-7	17052681
TRBJ1-3	NA
	17063767
TRBVA	NA
TRBV26	NA
OR6W1P	17063922
TRBV4-1	17052595
TRBC2	17052685
CUBNP2	17120474
	16713598
MARCHF8	NA
TRBV8-1	NA
TRBV22-1	NA
TRBV10-3	NA
TRBJ1-1	NA
TRBJ2-3	17052675
TRBJ2-3	17052679
TRBJ2-3	17052677
TRBJ2-3	17119660
TRBJ2-3	17052681
CCL4	16833420
OR6D1P	NA
TRBV7-5	NA
	16713610
TRBJ2-5	17052679
TRBJ2-5	17052677
TRBJ2-5	17119660
TRBJ2-5	17052681
LINC01238	17122388
LINC01238	NA
ANKRD30BP3	NA
TRBV5-6	17063779
OR13A1	16713603
	16893697
TRBV12-2	NA
	17117853
TRBV6-4	17063832
	16910552
ALOX5	16704375
ALOX5	NA
TRBJ1-2	NA
LILRA6	16875340
TRBD1	NA
SERPINF2	16829557
TRBJ2-4	17052675
TRBJ2-4	17052679
TRBJ2-4	17052677
TRBJ2-4	17119660
TRBJ2-4	17052681
TRBV6-2	NA
PVALB	16934643
PVALB	NA
TRBV30	17063838
RN7SL301P	NA
TRBV12-3	NA
RPL13AP	NA
TRBV3-1	17052591
TRBV8-2	NA
WBP1LP1	NA
GNL1	17031535
GNL1	17039032
GNL1	17036256
GNL1	17028756
GNL1	17016865
GNL1	17026656
GNL1	17033989
GNL1	17041616
GNL1	NA
TRBV6-8	17063776
TRBV29-1	17052648
TRBV6-6	17063793
TRBV15	NA
KEL	17063892
KEL	NA
CDC42EP5	16875518
CDC42EP5	NA
	17005985
	17027211
HLA-DQB3	NA
TAP1	17029788
TAP1	17039977
TAP1	17037271
TAP1	17032476
TAP1	17042487
TAP1	17027144
TAP1	17017979
TAP1	17034791
TAP1	NA
	16850334
	16850328
	16850360
	16846019
CES1	16819152
CES1	17121404
CES1	16826639
CES1	NA
LRRC37A	16835071
ZC3H3	NA
PYCR3	17082192
PYCR3	NA
RN7SL105P	NA
RPL15P4	17038086
RPL15P4	17040681
RPL15P4	17033306
RPL15P4	17026262
RPL15P4	17006628
RPL15P4	17030589
RPL15P4	17035387
TRIM26	NA
TRIM26	17038998
TRIM26	17036239
TRIM26	17028723
TRIM26	17026623
TRIM26	17031500
TRIM26	17016832
TRIM26	17041583
TRIM26	17033956
VWA7	17029257
VWA7	17017403
VWA7	17036760
VWA7	17032042
VWA7	17026783
VWA7	17042035
VWA7	17017400
VWA7	17032039
VWA7	17036757
VWA7	17026780
VWA7	17029254
VWA7	NA
	17123142
LRRC37A3	16835071
EGFL8	NA
TAMM41	NA
	17082241
EEF1D	NA
RNU6-1207P	16713601
TNXB	17026952
OR2H1	17032796
OR2H1	17006045
OR2H1	17034981
OR2H1	17027260
OR2H1	17030106
OR2H1	17040310
OR2H1	17026066
OR2H1	17037588
OR2H1	NA
TRIM15	17027400
TRIM15	17030243
TRIM15	17035100
TRIM15	17006207
TRIM15	17032940
TRIM15	17040445
TRIM15	17037729
TRIM15	17026159
TRIM15	NA
DDT	NA
DDT	16933097
PATL2	NA
TRIM69	16800466
TRIM69	NA
MARK2P14	NA
NUP210P2	NA
	16850322
	16850371
	16845996
	16846006
	16834975
LTA	17033327
LTA	17006649
LTA	17030610
LTA	17035408
LTA	17040702
LTA	17038107
LTA	17027784
DDR1	NA
HCG4B	NA
HCG27	17030570
HCG27	17027720
HCG27	17040642
HCG27	17033275
HCG27	17033277
HCG27	NA
RPS26P8	NA
KIF5C	16886382
KIF5C	NA
OR12D1	NA
KANSL1	16845973
NRM	NA
NRM	17031625
NRM	17026696
NRM	17039123
NRM	17036347
NRM	17016956
NRM	17034080
NRM	17028847
POMZP3	NA
POMZP3	17058936
GSTT1	16933114
GSTT1	NA
TNXB	17034528
TNXB	NA
LILRA1	16865383
LILRA1	NA
TC2N	16795943
TC2N	NA
MAPT-AS1	NA
ABR-AS1	16829514
TRARG1	NA
PPT2	NA
PPT2	17038541
PPT2	17035827
PPT2	17007197
PPT2	17026353
PPT2	17041169
PPT2	17031121
PPT2	17028258
PPT2	17033549
YWHAE	NA
UPK3B	17047560
UPK3B	NA
UPK3B	17124602
MIF-AS1	16933082
GSTT3P	NA
GSTT2	16928115
GSTT2	16933088
LINC00685	NA
FABP5P13	NA
KRT18P53	NA
PPP2R3B	17116706
PPP2R3B	NA
LILRA6	16875366
SORD2P	NA
SORD2P	17121294
SORD2P	17121296
SPDYE16	17058928
SPDYE16	17049869
SPDYE16	17049852
B2M	16800450
B2M	NA
CHCHD10	NA
CHCHD10	16933055
ABHD16A	NA
ABHD16A	17039473
ABHD16A	17029175
ABHD16A	17034430
ABHD16A	17041956
ABHD16A	17036678
ABHD16A	17031960
ABHD16A	17017316
DTX2	NA
GSTT4	16928105
GSTT4	16933109
GSTT4	NA
PRRT1	17026959
PRRT1	17042255
DDTL	16928109
LINC00588	17069145
MMP11	16928023
MMP11	NA
	17069141
LINC01606	17124972
LINC01606	17124974
LINC01606	NA
LINC01606	17069117
HCG9P5	NA
IGHA2	16797336
MDC1	17041700
MDC1	17036357
MDC1	17026706
MDC1	17039133
MDC1	17034090
MDC1	17028857
MDC1	17031635
MDC1	17016966
MDC1	NA
MCCD1	17038086
MCCD1	17040681
MCCD1	17027763
MCCD1	17033306
MCCD1	17026262
MCCD1	17006628
MCCD1	17030589
MCCD1	17035387
	17069150
FLOT1	17026737
FLOT1	17034121
	17082847
IGHD4-17	NA
ZNF251	NA
ZNF251	17082851
IGHEP1	16797375
MAP3K14	NA
IGHG3	16797389
UBQLN1P1	NA
UQCRHP1	NA
OR10C1	17030101
OR10C1	17037583
OR10C1	17034976
OR10C1	17027255
OR10C1	17032791
OR10C1	17026062
OR10C1	17006042
	16845897
	16845994
IGHJ5	16797409
HLA-DQB2	17032423
HLA-DQB2	17037218
HLA-DQB2	17042433
HLA-DQB2	17034749
HLA-DQB2	17027091
HLA-DQB2	17029735
HLA-DQB2	17017926
HLA-DQB2	17039935
ATP6V1G1P1	NA
IGHD1-26	NA
CATSPERB	16795908
CATSPERB	NA
IGHD7-27	16797415
IGHD7-27	16797417
IGHD7-27	16797419
	16789785
IGHV3-11	NA
LINC03009	NA
IGHD3-3	NA
IGHD3-22	NA
OR2J3	17034963
	16808548
	16800487
IGHD6-19	NA
DDX39B-AS1	17027768
DDX39B-AS1	17040686
DDX39B-AS1	17038091
DDX39B-AS1	17033311
DDX39B-AS1	17006633
DDX39B-AS1	17035392
DDX39B-AS1	17030594
	16808555
	16800489
IGHJ1	16797415
IGHJ1	16797417
IGHJ1	16797419
	16929621
HLA-DQB1-AS1	17035911
	17073937
	17125002
IGHJ2	16797415
IGHJ2	16797417
IGHJ2	16797419
MRPS16P3	NA
RPL3P2	NA
IGHV3-20	16797490
GSTT2B	16933088
IGHE	16797340
APOL5	16929625
HLA-A	17030188
HLA-A	17035049
HLA-A	NA
IGHV1-24	16797498
PPP1R18	17041697
PPP1R18	17031616
PPP1R18	17016946
PPP1R18	17034070
PPP1R18	17039113
PPP1R18	17036337
PPP1R18	17028837
PPP1R18	17026687
	16797583
IGHJ3P	16797409
FAM30A	16789790
FAM30A	NA
LAIR2	16865341
RBFOX2	16934403
RBFOX2	NA
ELK2BP	NA
IGHA1	16797371
RN7SL268P	NA
IGHD1-14	NA
IGHV1-3	NA
IGHVIII-38-1	NA
IGHV7-34-1	NA
RDM1P2	NA
IGHV4-34	16797520
IGHGP	NA
LINC02829	17030117
LINC02829	17026077
LINC02829	17034992
LINC02829	17027271
LINC02829	17032807
LINC02829	17006056
LINC02829	17037599
NSFP1	16850346
HLA-Z	NA
IGHM	16797403
IGHV4-39	16797531
STH	16850366
IGHG1	16797378
IGHG1	NA
HLA-DMB	NA
HLA-DMB	17037290
HLA-DMB	17042506
HLA-DMB	17017998
HLA-DMB	17039996
HLA-DMB	17027163
HLA-DMB	17034810
HLA-DMB	17032495
LINC02570	17034154
LINC02570	17036402
LINC02570	17039195
LINC02570	17017029
LINC02570	17028920
LINC02570	17031698
	16758992
LINC02825	NA
LENG9	16875514
IGHV3-33	NA
	16758995
TBX22	17105086
TBX22	NA
IGHD6-25	NA
POLR3GP1	NA
IGHD2-8	16797427
IGHVIII-47-1	NA
IGHV3-21	NA
	16795906
IGHV1-17	NA
IGHD6-6	NA
IGHD	16797395
NANOGP7	NA
CXADRP2	NA
	16795941
LINC02203	16797690
LINC02203	16797725
PPP1R2P1	NA
IGHV1-12	NA
IGHD2-21	16797421
OR10C1	17040305
IGHD5-12	NA
SLC20A1P2	NA
IGHJ6	16797409
HLA-N	NA
IGHV1-45	16797542
LONRF2P4	16805874
	17118946
IGHV3-50	NA
IGHV4-28	16797504
	16797725
IGHV3-53	16797566
CHCHD2P2	NA
IGHD4-23	NA
	17014843
	16805874
IGHG4	16797353
	17118440
	17117920
GTF2H2C_2	16985794
GTF2H2C_2	NA
OR4M2B	16797694
ERMARD	NA
ERMARD	17014846
DDX6P1	NA
GRAMD4P6	NA
NBEAP4	NA
NF1P9	16805915
PPIAP9	NA
IGHJ2P	16797415
IGHV1-68	NA
IGHVIII-22-2	NA
IGHVII-40-1	NA
	16797685
	16797662
IGHV3-54	NA
C2	NA
C2	17006911
IGHJ3	16797415
IGHV3-16	16797483
POTEB3	16805901
POTEB3	16805877
POTEB3	17100751
MSH5-SAPCD1	NA
IGHJ4	16797409
IGHJ1P	16797415
IGHJ1P	16797417
IGHJ1P	16797419
IGHV7-56	NA
IGHV3-13	NA
ADAM2	17076538
ADAM2	NA
PFDN6	17036058
PFDN6	17031309
PFDN6	17038779
PFDN6	17028495
PFDN6	17007446
PFDN6	NA
IGHV1-18	16797487
IGHVIII-25-1	NA
IGHD3-9	16797425
IGHVIII-2-1	NA
IGHVII-74-1	NA
	16797516
IGHVII-15-1	NA
IGHVII-44-2	NA
IGHV3-19	NA
ADAM6	16797437
IGHD1-20	NA
IGHVIII-11-1	NA
IGHVIII-5-1	NA
IGHVIII-13-1	NA
IGHV1-2	16797440
SPACA7	16776638
IGHVIII-67-3	NA
IGHV3-30-2	NA
HOMER2P2	NA
IGHD5-24	NA
IGHD2-15	16797423
IGHV3-64	16797583
IGHV3-65	NA
IGHV3-35	16797524
IGHVII-22-1	NA
ELK2AP	NA
DUX4L9	17100957
DUX4L9	16973281
DUX4L9	16973290
DUX4L9	16973269
IGHV3-15	16797479
TUBB7P	NA
IGHV5-51	16797563
FRG2	17100959
FRG2	16719940
CEP72-DT	16993739
	16982609
CEP72	NA
IGHVII-46-1	NA
IGHV3-42	NA
IGHV3-6	NA
IGHV3-7	16797459
TUBGCP3	NA
IGHV2-26	16797501
IGHV4-55	NA
SLC9A3	NA
IGHD5-5	NA
GPI	NA
IGHD4-4	NA
IGHD3-10	16797425
IGHVII-67-1	NA
IGHV7-27	NA
IGHV3-41	NA
IGHVII-62-1	NA
IGHVIII-5-2	NA
IGHV4-59	16797574
LINC01070	16776625
IGHV3-33-2	NA
IGHV2-70	NA
LINC01043	16776635
IGHVIII-76-1	NA
IGHV3-43	16797535
LINC01044	16781132
FRG1-DT	16982387
IGHV3-66	16797587
HLA-DMA	NA
HLA-DMA	17037303
HLA-DMA	17042519
HLA-DMA	17018011
IGHD3-16	NA
IGHVII-53-1	NA
IGHV3-22	NA
IGHV3-72	16797599
	17121136
	16797667
	16805896
	16797660
	16797683
	16805913
	16805889
IGHV3-48	16797555
FRG1	NA
FRG1	16973247
UBD	17031373
IGHV7-40	NA
IGHV3-69-1	NA
IGHV1-69D	NA
IGHV3-29	NA
IGHV3-36	NA
IGHV1-58	16797570
IGHV2-5	NA
IGHV3-47	NA
IGHVIII-44	NA
IGHV8-51-1	NA
IGHV3-57	NA
IGHV3-63	NA
IGHVIII-26-1	NA
	16797368
IGHVII-30-1	NA
IGHD1-1	NA
IGHV6-1	16797433
IGHV3-60	NA
IGHV3-38	16797527
LILRB4	NA
IGHV3-73	16797603
RDH13	NA
IGHV4-61	NA
IGHD5-18	NA
IGHVII-51-2	NA
IGHD6-13	NA
IGHV3-74	16797607
IGHV3-25	NA
IGHVII-65-1	NA
IGHV3-75	NA
IGHV2-70D	16797595
	17100901
	16973267
	16973265
	17100899
IGHD1-7	NA
IGHVII-33-1	NA
IGHV3-37	NA
IGHVII-26-2	NA
IGHV3-62	NA
ATP5MC1P1	NA
IGHV1-67	NA
IGHVII-1-1	NA
IGHD2-2	NA
HOMER2P1	NA
IGHVIV-44-1	NA
IGHD4-11	NA
IGHV1-69-2	17126096
IGHV3-30	NA
IGHVIII-67-4	NA
VARS1	NA
VARS1	17029281
VARS1	17017428
VARS1	17036785
VARS1	17032067
VARS1	17026808
VARS1	17042060
VARS1	17039552
VARS1	17017474
IGHV4-4	NA
CUTA	17018256
CUTA	17042650
CUTA	NA
IGHG2	NA
GAL3ST2	16893634
	17074091
NEU4	NA
NEU4	16893641
IGHV3-71	NA
IGHV1-69	NA
